representation,model,grouping,fold,group_level,bin,n,mean_pred,observed_rate
tfidf_chi2,Logistic,BlackConcentration,7,Low,1,52,0.2579,0.0769
tfidf_chi2,Logistic,BlackConcentration,7,Low,2,34,0.315,0.0588
tfidf_chi2,Logistic,BlackConcentration,7,Low,3,31,0.3652,0.129
tfidf_chi2,Logistic,BlackConcentration,7,Low,4,50,0.4241,0.04
tfidf_chi2,Logistic,BlackConcentration,7,Low,5,38,0.474,0.1053
tfidf_chi2,Logistic,BlackConcentration,7,Low,6,50,0.5339,0.22
tfidf_chi2,Logistic,BlackConcentration,7,Low,7,43,0.5927,0.186
tfidf_chi2,Logistic,BlackConcentration,7,Low,8,45,0.6685,0.2222
tfidf_chi2,Logistic,BlackConcentration,7,Low,9,47,0.7794,0.3617
tfidf_chi2,Logistic,BlackConcentration,7,High,0,134,0.1779,0.0522
tfidf_chi2,Logistic,BlackConcentration,7,High,1,106,0.2586,0.0566
tfidf_chi2,Logistic,BlackConcentration,7,High,2,131,0.3139,0.0534
tfidf_chi2,Logistic,BlackConcentration,7,High,3,134,0.3692,0.0896
tfidf_chi2,Logistic,BlackConcentration,7,High,4,129,0.4218,0.1008
tfidf_chi2,Logistic,BlackConcentration,7,High,5,140,0.4737,0.15
tfidf_chi2,Logistic,BlackConcentration,7,High,6,125,0.5299,0.16
tfidf_chi2,Logistic,BlackConcentration,7,High,7,121,0.5936,0.2479
tfidf_chi2,Logistic,BlackConcentration,7,High,8,118,0.6753,0.2288
tfidf_chi2,Logistic,BlackConcentration,7,High,9,138,0.7798,0.3478
tfidf_chi2,Logistic,SES_group,8,Low,0,195,0.1719,0.0615
tfidf_chi2,Logistic,SES_group,8,Low,1,199,0.2944,0.1005
tfidf_chi2,Logistic,SES_group,8,Low,2,170,0.3756,0.0941
tfidf_chi2,Logistic,SES_group,8,Low,3,158,0.439,0.1392
tfidf_chi2,Logistic,SES_group,8,Low,4,172,0.5002,0.1221
tfidf_chi2,Logistic,SES_group,8,Low,5,161,0.5552,0.1925
tfidf_chi2,Logistic,SES_group,8,Low,6,173,0.6042,0.2254
tfidf_chi2,Logistic,SES_group,8,Low,7,156,0.6629,0.2821
tfidf_chi2,Logistic,SES_group,8,Low,8,174,0.7346,0.2586
tfidf_chi2,Logistic,SES_group,8,Low,9,157,0.8256,0.3567
tfidf_chi2,Logistic,SES_group,8,High,0,80,0.1803,0.0125
tfidf_chi2,Logistic,SES_group,8,High,1,81,0.2974,0.0741
tfidf_chi2,Logistic,SES_group,8,High,2,78,0.3738,0.141
tfidf_chi2,Logistic,SES_group,8,High,3,88,0.4413,0.0909
tfidf_chi2,Logistic,SES_group,8,High,4,86,0.5,0.1512
tfidf_chi2,Logistic,SES_group,8,High,5,88,0.5535,0.2045
tfidf_chi2,Logistic,SES_group,8,High,6,72,0.6044,0.2222
tfidf_chi2,Logistic,SES_group,8,High,7,99,0.6664,0.2727
tfidf_chi2,Logistic,SES_group,8,High,8,81,0.7311,0.2716
tfidf_chi2,Logistic,SES_group,8,High,9,85,0.8283,0.4471
tfidf_chi2,Logistic,BlackConcentration,8,Low,0,65,0.1712,0.0154
tfidf_chi2,Logistic,BlackConcentration,8,Low,1,66,0.2955,0.0758
tfidf_chi2,Logistic,BlackConcentration,8,Low,2,53,0.3748,0.1509
tfidf_chi2,Logistic,BlackConcentration,8,Low,3,59,0.4397,0.1864
tfidf_chi2,Logistic,BlackConcentration,8,Low,4,60,0.501,0.2
tfidf_chi2,Logistic,BlackConcentration,8,Low,5,54,0.5574,0.2222
tfidf_chi2,Logistic,BlackConcentration,8,Low,6,48,0.6024,0.25
tfidf_chi2,Logistic,BlackConcentration,8,Low,7,52,0.6635,0.2308
tfidf_chi2,Logistic,BlackConcentration,8,Low,8,45,0.7417,0.2222
tfidf_chi2,Logistic,BlackConcentration,8,Low,9,53,0.8305,0.4151
tfidf_chi2,Logistic,BlackConcentration,8,High,0,177,0.1751,0.0508
tfidf_chi2,Logistic,BlackConcentration,8,High,1,153,0.2956,0.1111
tfidf_chi2,Logistic,BlackConcentration,8,High,2,177,0.3747,0.1073
tfidf_chi2,Logistic,BlackConcentration,8,High,3,173,0.4409,0.1214
tfidf_chi2,Logistic,BlackConcentration,8,High,4,180,0.4997,0.1222
tfidf_chi2,Logistic,BlackConcentration,8,High,5,187,0.5541,0.2406
tfidf_chi2,Logistic,BlackConcentration,8,High,6,176,0.6031,0.25
tfidf_chi2,Logistic,BlackConcentration,8,High,7,194,0.6654,0.2577
tfidf_chi2,Logistic,BlackConcentration,8,High,8,191,0.7335,0.2356
tfidf_chi2,Logistic,BlackConcentration,8,High,9,175,0.8294,0.4229
tfidf_chi2,Logistic,SES_group,9,Low,0,325,0.1316,0.04
tfidf_chi2,Logistic,SES_group,9,Low,1,271,0.237,0.0406
tfidf_chi2,Logistic,SES_group,9,Low,2,284,0.309,0.0845
tfidf_chi2,Logistic,SES_group,9,Low,3,264,0.3718,0.1288
tfidf_chi2,Logistic,SES_group,9,Low,4,283,0.43,0.1131
tfidf_chi2,Logistic,SES_group,9,Low,5,226,0.4871,0.1062
tfidf_chi2,Logistic,SES_group,9,Low,6,252,0.5459,0.1548
tfidf_chi2,Logistic,SES_group,9,Low,7,233,0.6109,0.2232
tfidf_chi2,Logistic,SES_group,9,Low,8,234,0.6946,0.2436
tfidf_chi2,Logistic,SES_group,9,Low,9,223,0.817,0.3901
tfidf_chi2,Logistic,SES_group,9,High,0,112,0.1363,0.0536
tfidf_chi2,Logistic,SES_group,9,High,1,133,0.237,0.0602
tfidf_chi2,Logistic,SES_group,9,High,2,136,0.3082,0.1103
tfidf_chi2,Logistic,SES_group,9,High,3,135,0.3708,0.0519
tfidf_chi2,Logistic,SES_group,9,High,4,116,0.4283,0.0862
tfidf_chi2,Logistic,SES_group,9,High,5,151,0.4862,0.1656
tfidf_chi2,Logistic,SES_group,9,High,6,156,0.5442,0.1731
tfidf_chi2,Logistic,SES_group,9,High,7,149,0.6107,0.1678
tfidf_chi2,Logistic,SES_group,9,High,8,178,0.6941,0.2753
tfidf_chi2,Logistic,SES_group,9,High,9,163,0.8151,0.3313
tfidf_chi2,Logistic,BlackConcentration,9,Low,0,110,0.1355,0.0182
tfidf_chi2,Logistic,BlackConcentration,9,Low,1,92,0.2378,0.0326
tfidf_chi2,Logistic,BlackConcentration,9,Low,2,109,0.3091,0.0917
tfidf_chi2,Logistic,BlackConcentration,9,Low,3,100,0.3729,0.11
tfidf_chi2,Logistic,BlackConcentration,9,Low,4,107,0.4316,0.0935
tfidf_chi2,Logistic,BlackConcentration,9,Low,5,99,0.4852,0.1414
tfidf_chi2,Logistic,BlackConcentration,9,Low,6,102,0.5451,0.1569
tfidf_chi2,Logistic,BlackConcentration,9,Low,7,96,0.609,0.1979
tfidf_chi2,Logistic,BlackConcentration,9,Low,8,107,0.6978,0.3084
tfidf_chi2,Logistic,BlackConcentration,9,Low,9,98,0.8156,0.2551
tfidf_chi2,Logistic,BlackConcentration,9,High,0,272,0.1354,0.0551
tfidf_chi2,Logistic,BlackConcentration,9,High,1,292,0.2372,0.0651
tfidf_chi2,Logistic,BlackConcentration,9,High,2,272,0.3065,0.0625
tfidf_chi2,Logistic,BlackConcentration,9,High,3,247,0.3722,0.0769
tfidf_chi2,Logistic,BlackConcentration,9,High,4,252,0.4296,0.1032
tfidf_chi2,Logistic,BlackConcentration,9,High,5,276,0.4877,0.1449
tfidf_chi2,Logistic,BlackConcentration,9,High,6,256,0.5458,0.1914
tfidf_chi2,Logistic,BlackConcentration,9,High,7,277,0.6124,0.2238
tfidf_chi2,Logistic,BlackConcentration,9,High,8,291,0.692,0.2405
tfidf_chi2,Logistic,BlackConcentration,9,High,9,280,0.8178,0.3393
tfidf_chi2,Logistic,SES_group,10,Low,0,337,0.1563,0.0267
tfidf_chi2,Logistic,SES_group,10,Low,1,307,0.2482,0.0619
tfidf_chi2,Logistic,SES_group,10,Low,2,258,0.3118,0.0775
tfidf_chi2,Logistic,SES_group,10,Low,3,269,0.366,0.0818
tfidf_chi2,Logistic,SES_group,10,Low,4,285,0.4195,0.1123
tfidf_chi2,Logistic,SES_group,10,Low,5,262,0.4763,0.1603
tfidf_chi2,Logistic,SES_group,10,Low,6,260,0.5291,0.2077
tfidf_chi2,Logistic,SES_group,10,Low,7,270,0.593,0.1667
tfidf_chi2,Logistic,SES_group,10,Low,8,239,0.6664,0.2218
tfidf_chi2,Logistic,SES_group,10,Low,9,224,0.7765,0.3393
tfidf_chi2,Logistic,SES_group,10,High,0,113,0.1557,0.0442
tfidf_chi2,Logistic,SES_group,10,High,1,119,0.25,0.0672
tfidf_chi2,Logistic,SES_group,10,High,2,148,0.3145,0.1149
tfidf_chi2,Logistic,SES_group,10,High,3,126,0.3685,0.0714
tfidf_chi2,Logistic,SES_group,10,High,4,120,0.42,0.0667
tfidf_chi2,Logistic,SES_group,10,High,5,139,0.4742,0.1727
tfidf_chi2,Logistic,SES_group,10,High,6,150,0.5321,0.1267
tfidf_chi2,Logistic,SES_group,10,High,7,137,0.5924,0.1387
tfidf_chi2,Logistic,SES_group,10,High,8,156,0.6655,0.2949
tfidf_chi2,Logistic,SES_group,10,High,9,148,0.7781,0.3649
tfidf_chi2,Logistic,BlackConcentration,10,Low,0,93,0.1536,0.043
tfidf_chi2,Logistic,BlackConcentration,10,Low,1,112,0.2464,0.0714
tfidf_chi2,Logistic,BlackConcentration,10,Low,2,102,0.3138,0.098
tfidf_chi2,Logistic,BlackConcentration,10,Low,3,104,0.3652,0.0865
tfidf_chi2,Logistic,BlackConcentration,10,Low,4,109,0.419,0.1009
tfidf_chi2,Logistic,BlackConcentration,10,Low,5,100,0.4752,0.15
tfidf_chi2,Logistic,BlackConcentration,10,Low,6,101,0.5282,0.1584
tfidf_chi2,Logistic,BlackConcentration,10,Low,7,91,0.594,0.1868
tfidf_chi2,Logistic,BlackConcentration,10,Low,8,96,0.6667,0.2188
tfidf_chi2,Logistic,BlackConcentration,10,Low,9,104,0.7773,0.2692
tfidf_chi2,Logistic,BlackConcentration,10,High,0,278,0.1555,0.0324
tfidf_chi2,Logistic,BlackConcentration,10,High,1,250,0.2509,0.08
tfidf_chi2,Logistic,BlackConcentration,10,High,2,269,0.312,0.0967
tfidf_chi2,Logistic,BlackConcentration,10,High,3,253,0.3675,0.0949
tfidf_chi2,Logistic,BlackConcentration,10,High,4,250,0.4194,0.152
tfidf_chi2,Logistic,BlackConcentration,10,High,5,273,0.4743,0.1502
tfidf_chi2,Logistic,BlackConcentration,10,High,6,270,0.5318,0.1519
tfidf_chi2,Logistic,BlackConcentration,10,High,7,282,0.5928,0.1773
tfidf_chi2,Logistic,BlackConcentration,10,High,8,290,0.6674,0.2931
tfidf_chi2,Logistic,BlackConcentration,10,High,9,279,0.7805,0.3978
tfidf_chi2,Logistic,SES_group,11,Low,0,455,0.1601,0.0308
tfidf_chi2,Logistic,SES_group,11,Low,1,396,0.2571,0.0581
tfidf_chi2,Logistic,SES_group,11,Low,2,369,0.3225,0.0894
tfidf_chi2,Logistic,SES_group,11,Low,3,374,0.3814,0.0882
tfidf_chi2,Logistic,SES_group,11,Low,4,350,0.4378,0.1371
tfidf_chi2,Logistic,SES_group,11,Low,5,355,0.4871,0.1268
tfidf_chi2,Logistic,SES_group,11,Low,6,368,0.5455,0.1467
tfidf_chi2,Logistic,SES_group,11,Low,7,332,0.605,0.2259
tfidf_chi2,Logistic,SES_group,11,Low,8,334,0.6709,0.2605
tfidf_chi2,Logistic,SES_group,11,Low,9,314,0.7864,0.3217
tfidf_chi2,Logistic,SES_group,11,High,0,138,0.1602,0.029
tfidf_chi2,Logistic,SES_group,11,High,1,173,0.2587,0.0173
tfidf_chi2,Logistic,SES_group,11,High,2,176,0.3241,0.0795
tfidf_chi2,Logistic,SES_group,11,High,3,194,0.3834,0.0567
tfidf_chi2,Logistic,SES_group,11,High,4,206,0.4359,0.1262
tfidf_chi2,Logistic,SES_group,11,High,5,204,0.4893,0.1765
tfidf_chi2,Logistic,SES_group,11,High,6,183,0.5461,0.1639
tfidf_chi2,Logistic,SES_group,11,High,7,189,0.6048,0.1746
tfidf_chi2,Logistic,SES_group,11,High,8,232,0.6732,0.2931
tfidf_chi2,Logistic,SES_group,11,High,9,205,0.787,0.3415
tfidf_chi2,Logistic,BlackConcentration,11,Low,0,158,0.1572,0.0127
tfidf_chi2,Logistic,BlackConcentration,11,Low,1,131,0.2572,0.0305
tfidf_chi2,Logistic,BlackConcentration,11,Low,2,135,0.3193,0.0963
tfidf_chi2,Logistic,BlackConcentration,11,Low,3,138,0.3789,0.0725
tfidf_chi2,Logistic,BlackConcentration,11,Low,4,141,0.4365,0.1206
tfidf_chi2,Logistic,BlackConcentration,11,Low,5,143,0.4897,0.0769
tfidf_chi2,Logistic,BlackConcentration,11,Low,6,130,0.5452,0.1385
tfidf_chi2,Logistic,BlackConcentration,11,Low,7,133,0.6065,0.2256
tfidf_chi2,Logistic,BlackConcentration,11,Low,8,130,0.6689,0.2462
tfidf_chi2,Logistic,BlackConcentration,11,Low,9,139,0.7901,0.2374
tfidf_chi2,Logistic,BlackConcentration,11,High,0,331,0.1631,0.0393
tfidf_chi2,Logistic,BlackConcentration,11,High,1,368,0.259,0.0598
tfidf_chi2,Logistic,BlackConcentration,11,High,2,353,0.3242,0.0793
tfidf_chi2,Logistic,BlackConcentration,11,High,3,356,0.3813,0.0787
tfidf_chi2,Logistic,BlackConcentration,11,High,4,362,0.4376,0.116
tfidf_chi2,Logistic,BlackConcentration,11,High,5,350,0.4887,0.1714
tfidf_chi2,Logistic,BlackConcentration,11,High,6,352,0.5458,0.1875
tfidf_chi2,Logistic,BlackConcentration,11,High,7,345,0.6055,0.1913
tfidf_chi2,Logistic,BlackConcentration,11,High,8,367,0.6713,0.2398
tfidf_chi2,Logistic,BlackConcentration,11,High,9,379,0.7869,0.3034
tfidf_chi2,Logistic,SES_group,12,Low,0,548,0.1681,0.0201
tfidf_chi2,Logistic,SES_group,12,Low,1,528,0.2715,0.0682
tfidf_chi2,Logistic,SES_group,12,Low,2,479,0.3392,0.0647
tfidf_chi2,Logistic,SES_group,12,Low,3,471,0.3954,0.1062
tfidf_chi2,Logistic,SES_group,12,Low,4,463,0.4481,0.1188
tfidf_chi2,Logistic,SES_group,12,Low,5,476,0.5012,0.166
tfidf_chi2,Logistic,SES_group,12,Low,6,431,0.5524,0.1926
tfidf_chi2,Logistic,SES_group,12,Low,7,437,0.6101,0.2357
tfidf_chi2,Logistic,SES_group,12,Low,8,451,0.6781,0.2328
tfidf_chi2,Logistic,SES_group,12,Low,9,421,0.7825,0.323
tfidf_chi2,Logistic,SES_group,12,High,0,185,0.1756,0.0378
tfidf_chi2,Logistic,SES_group,12,High,1,248,0.2729,0.0605
tfidf_chi2,Logistic,SES_group,12,High,2,268,0.3395,0.0597
tfidf_chi2,Logistic,SES_group,12,High,3,276,0.3964,0.0833
tfidf_chi2,Logistic,SES_group,12,High,4,246,0.4485,0.1707
tfidf_chi2,Logistic,SES_group,12,High,5,269,0.5004,0.1301
tfidf_chi2,Logistic,SES_group,12,High,6,264,0.5532,0.2008
tfidf_chi2,Logistic,SES_group,12,High,7,306,0.6103,0.2516
tfidf_chi2,Logistic,SES_group,12,High,8,265,0.6785,0.2642
tfidf_chi2,Logistic,SES_group,12,High,9,281,0.7764,0.3808
tfidf_chi2,Logistic,BlackConcentration,12,Low,0,204,0.1722,0.0245
tfidf_chi2,Logistic,BlackConcentration,12,Low,1,190,0.271,0.0632
tfidf_chi2,Logistic,BlackConcentration,12,Low,2,189,0.3401,0.0582
tfidf_chi2,Logistic,BlackConcentration,12,Low,3,167,0.3946,0.0898
tfidf_chi2,Logistic,BlackConcentration,12,Low,4,178,0.4499,0.1348
tfidf_chi2,Logistic,BlackConcentration,12,Low,5,182,0.5027,0.1648
tfidf_chi2,Logistic,BlackConcentration,12,Low,6,195,0.5525,0.1744
tfidf_chi2,Logistic,BlackConcentration,12,Low,7,163,0.6094,0.2147
tfidf_chi2,Logistic,BlackConcentration,12,Low,8,176,0.6778,0.2557
tfidf_chi2,Logistic,BlackConcentration,12,Low,9,148,0.7789,0.3581
tfidf_chi2,Logistic,BlackConcentration,12,High,0,458,0.1702,0.0262
tfidf_chi2,Logistic,BlackConcentration,12,High,1,447,0.2714,0.0626
tfidf_chi2,Logistic,BlackConcentration,12,High,2,455,0.3385,0.0593
tfidf_chi2,Logistic,BlackConcentration,12,High,3,490,0.3955,0.1122
tfidf_chi2,Logistic,BlackConcentration,12,High,4,487,0.4478,0.1458
tfidf_chi2,Logistic,BlackConcentration,12,High,5,492,0.5001,0.1565
tfidf_chi2,Logistic,BlackConcentration,12,High,6,532,0.5528,0.1992
tfidf_chi2,Logistic,BlackConcentration,12,High,7,518,0.6103,0.2143
tfidf_chi2,Logistic,BlackConcentration,12,High,8,504,0.679,0.2718
tfidf_chi2,Logistic,BlackConcentration,12,High,9,515,0.7791,0.3592
tfidf_chi2,Logistic,SES_group,13,Low,0,665,0.1764,0.0331
tfidf_chi2,Logistic,SES_group,13,Low,1,643,0.2722,0.0747
tfidf_chi2,Logistic,SES_group,13,Low,2,585,0.3381,0.0684
tfidf_chi2,Logistic,SES_group,13,Low,3,581,0.3941,0.1325
tfidf_chi2,Logistic,SES_group,13,Low,4,573,0.4471,0.1257
tfidf_chi2,Logistic,SES_group,13,Low,5,515,0.4982,0.1379
tfidf_chi2,Logistic,SES_group,13,Low,6,539,0.5504,0.18
tfidf_chi2,Logistic,SES_group,13,Low,7,562,0.6069,0.2384
tfidf_chi2,Logistic,SES_group,13,Low,8,526,0.6768,0.2529
tfidf_chi2,Logistic,SES_group,13,Low,9,497,0.7798,0.2877
tfidf_chi2,Logistic,SES_group,13,High,0,238,0.1816,0.0336
tfidf_chi2,Logistic,SES_group,13,High,1,241,0.2747,0.0498
tfidf_chi2,Logistic,SES_group,13,High,2,276,0.3382,0.1051
tfidf_chi2,Logistic,SES_group,13,High,3,299,0.3946,0.0836
tfidf_chi2,Logistic,SES_group,13,High,4,305,0.4467,0.1377
tfidf_chi2,Logistic,SES_group,13,High,5,340,0.4984,0.1147
tfidf_chi2,Logistic,SES_group,13,High,6,315,0.5494,0.1746
tfidf_chi2,Logistic,SES_group,13,High,7,313,0.6087,0.2396
tfidf_chi2,Logistic,SES_group,13,High,8,331,0.6772,0.2508
tfidf_chi2,Logistic,SES_group,13,High,9,345,0.7855,0.4
tfidf_chi2,Logistic,BlackConcentration,13,Low,0,229,0.1807,0.0349
tfidf_chi2,Logistic,BlackConcentration,13,Low,1,245,0.2737,0.0531
tfidf_chi2,Logistic,BlackConcentration,13,Low,2,232,0.3371,0.0862
tfidf_chi2,Logistic,BlackConcentration,13,Low,3,223,0.3946,0.1345
tfidf_chi2,Logistic,BlackConcentration,13,Low,4,231,0.4459,0.0823
tfidf_chi2,Logistic,BlackConcentration,13,Low,5,202,0.4962,0.1683
tfidf_chi2,Logistic,BlackConcentration,13,Low,6,197,0.5496,0.1218
tfidf_chi2,Logistic,BlackConcentration,13,Low,7,232,0.6081,0.2457
tfidf_chi2,Logistic,BlackConcentration,13,Low,8,192,0.6778,0.2396
tfidf_chi2,Logistic,BlackConcentration,13,Low,9,187,0.7809,0.2995
tfidf_chi2,Logistic,BlackConcentration,13,High,0,565,0.1773,0.0389
tfidf_chi2,Logistic,BlackConcentration,13,High,1,491,0.2738,0.0611
tfidf_chi2,Logistic,BlackConcentration,13,High,2,535,0.3381,0.0822
tfidf_chi2,Logistic,BlackConcentration,13,High,3,546,0.3945,0.0934
tfidf_chi2,Logistic,BlackConcentration,13,High,4,543,0.4466,0.1547
tfidf_chi2,Logistic,BlackConcentration,13,High,5,570,0.4986,0.1281
tfidf_chi2,Logistic,BlackConcentration,13,High,6,579,0.5507,0.1762
tfidf_chi2,Logistic,BlackConcentration,13,High,7,574,0.6077,0.2317
tfidf_chi2,Logistic,BlackConcentration,13,High,8,611,0.6762,0.275
tfidf_chi2,Logistic,BlackConcentration,13,High,9,614,0.7822,0.3616
tfidf_chi2,Logistic,SES_group,14,Low,0,793,0.164,0.0227
tfidf_chi2,Logistic,SES_group,14,Low,1,717,0.2559,0.0572
tfidf_chi2,Logistic,SES_group,14,Low,2,734,0.3182,0.0886
tfidf_chi2,Logistic,SES_group,14,Low,3,633,0.3722,0.1137
tfidf_chi2,Logistic,SES_group,14,Low,4,644,0.4246,0.1087
tfidf_chi2,Logistic,SES_group,14,Low,5,646,0.476,0.1316
tfidf_chi2,Logistic,SES_group,14,Low,6,660,0.5306,0.1909
tfidf_chi2,Logistic,SES_group,14,Low,7,636,0.593,0.2186
tfidf_chi2,Logistic,SES_group,14,Low,8,643,0.662,0.2877
tfidf_chi2,Logistic,SES_group,14,Low,9,601,0.7701,0.3045
tfidf_chi2,Logistic,SES_group,14,High,0,279,0.1648,0.0394
tfidf_chi2,Logistic,SES_group,14,High,1,307,0.2552,0.0586
tfidf_chi2,Logistic,SES_group,14,High,2,308,0.3176,0.0844
tfidf_chi2,Logistic,SES_group,14,High,3,332,0.3726,0.1084
tfidf_chi2,Logistic,SES_group,14,High,4,373,0.4246,0.0858
tfidf_chi2,Logistic,SES_group,14,High,5,343,0.4764,0.1429
tfidf_chi2,Logistic,SES_group,14,High,6,368,0.53,0.1576
tfidf_chi2,Logistic,SES_group,14,High,7,329,0.5924,0.1945
tfidf_chi2,Logistic,SES_group,14,High,8,358,0.6672,0.2793
tfidf_chi2,Logistic,SES_group,14,High,9,402,0.7698,0.3607
tfidf_chi2,Logistic,BlackConcentration,14,Low,0,306,0.1681,0.0196
tfidf_chi2,Logistic,BlackConcentration,14,Low,1,270,0.2565,0.0926
tfidf_chi2,Logistic,BlackConcentration,14,Low,2,293,0.3192,0.0819
tfidf_chi2,Logistic,BlackConcentration,14,Low,3,293,0.3726,0.1331
tfidf_chi2,Logistic,BlackConcentration,14,Low,4,268,0.424,0.097
tfidf_chi2,Logistic,BlackConcentration,14,Low,5,282,0.4769,0.1738
tfidf_chi2,Logistic,BlackConcentration,14,Low,6,247,0.53,0.1741
tfidf_chi2,Logistic,BlackConcentration,14,Low,7,256,0.5945,0.2031
tfidf_chi2,Logistic,BlackConcentration,14,Low,8,232,0.6628,0.2629
tfidf_chi2,Logistic,BlackConcentration,14,Low,9,237,0.7671,0.3165
tfidf_chi2,Logistic,BlackConcentration,14,High,0,594,0.1669,0.0455
tfidf_chi2,Logistic,BlackConcentration,14,High,1,685,0.2552,0.0511
tfidf_chi2,Logistic,BlackConcentration,14,High,2,647,0.3185,0.0866
tfidf_chi2,Logistic,BlackConcentration,14,High,3,625,0.3724,0.1056
tfidf_chi2,Logistic,BlackConcentration,14,High,4,655,0.425,0.1023
tfidf_chi2,Logistic,BlackConcentration,14,High,5,645,0.4762,0.1488
tfidf_chi2,Logistic,BlackConcentration,14,High,6,663,0.5312,0.1825
tfidf_chi2,Logistic,BlackConcentration,14,High,7,668,0.5924,0.2126
tfidf_chi2,Logistic,BlackConcentration,14,High,8,669,0.6646,0.299
tfidf_chi2,Logistic,BlackConcentration,14,High,9,719,0.7725,0.3394
tfidf_chi2,XGBoost,SES_group,1,Low,0,54,0.0885,0.0556
tfidf_chi2,XGBoost,SES_group,1,Low,1,59,0.1541,0.0847
tfidf_chi2,XGBoost,SES_group,1,Low,2,56,0.2322,0.1071
tfidf_chi2,XGBoost,SES_group,1,Low,3,58,0.3081,0.0517
tfidf_chi2,XGBoost,SES_group,1,Low,4,43,0.3847,0.186
tfidf_chi2,XGBoost,SES_group,1,Low,5,41,0.4487,0.1707
tfidf_chi2,XGBoost,SES_group,1,Low,6,53,0.5081,0.2075
tfidf_chi2,XGBoost,SES_group,1,Low,7,48,0.5739,0.1458
tfidf_chi2,XGBoost,SES_group,1,Low,8,52,0.6407,0.2308
tfidf_chi2,XGBoost,SES_group,1,Low,9,51,0.7407,0.2745
tfidf_chi2,XGBoost,SES_group,1,High,0,18,0.0883,0.1111
tfidf_chi2,XGBoost,SES_group,1,High,1,16,0.1631,0.1875
tfidf_chi2,XGBoost,SES_group,1,High,2,20,0.2346,0.1
tfidf_chi2,XGBoost,SES_group,1,High,3,16,0.3075,0.0625
tfidf_chi2,XGBoost,SES_group,1,High,4,30,0.3858,0.1
tfidf_chi2,XGBoost,SES_group,1,High,5,20,0.4469,0.1
tfidf_chi2,XGBoost,SES_group,1,High,6,20,0.5079,0.15
tfidf_chi2,XGBoost,SES_group,1,High,7,23,0.5649,0.2609
tfidf_chi2,XGBoost,SES_group,1,High,8,24,0.6335,0.1667
tfidf_chi2,XGBoost,SES_group,1,High,9,27,0.7403,0.3333
tfidf_chi2,XGBoost,BlackConcentration,1,Low,0,18,0.0853,0.0556
tfidf_chi2,XGBoost,BlackConcentration,1,Low,1,17,0.1623,0.1176
tfidf_chi2,XGBoost,BlackConcentration,1,Low,2,14,0.232,0.0714
tfidf_chi2,XGBoost,BlackConcentration,1,Low,3,25,0.302,0.16
tfidf_chi2,XGBoost,BlackConcentration,1,Low,4,16,0.3789,0.25
tfidf_chi2,XGBoost,BlackConcentration,1,Low,5,14,0.4446,0.1429
tfidf_chi2,XGBoost,BlackConcentration,1,Low,6,24,0.5068,0.3333
tfidf_chi2,XGBoost,BlackConcentration,1,Low,7,14,0.5657,0.0714
tfidf_chi2,XGBoost,BlackConcentration,1,Low,8,16,0.6339,0.3125
tfidf_chi2,XGBoost,BlackConcentration,1,Low,9,22,0.7435,0.2273
tfidf_chi2,XGBoost,BlackConcentration,1,High,0,51,0.0885,0.0392
tfidf_chi2,XGBoost,BlackConcentration,1,High,1,43,0.1555,0.0465
tfidf_chi2,XGBoost,BlackConcentration,1,High,2,48,0.2333,0.0833
tfidf_chi2,XGBoost,BlackConcentration,1,High,3,44,0.3106,0.0455
tfidf_chi2,XGBoost,BlackConcentration,1,High,4,46,0.3844,0.1522
tfidf_chi2,XGBoost,BlackConcentration,1,High,5,43,0.4514,0.2558
tfidf_chi2,XGBoost,BlackConcentration,1,High,6,44,0.5071,0.2273
tfidf_chi2,XGBoost,BlackConcentration,1,High,7,45,0.5704,0.2
tfidf_chi2,XGBoost,BlackConcentration,1,High,8,52,0.6368,0.1346
tfidf_chi2,XGBoost,BlackConcentration,1,High,9,44,0.7526,0.3182
tfidf_chi2,XGBoost,SES_group,2,Low,0,54,0.0627,0.0
tfidf_chi2,XGBoost,SES_group,2,Low,1,59,0.1136,0.0
tfidf_chi2,XGBoost,SES_group,2,Low,2,57,0.1738,0.0351
tfidf_chi2,XGBoost,SES_group,2,Low,3,57,0.2347,0.0526
tfidf_chi2,XGBoost,SES_group,2,Low,4,56,0.3042,0.1071
tfidf_chi2,XGBoost,SES_group,2,Low,5,66,0.3836,0.1061
tfidf_chi2,XGBoost,SES_group,2,Low,6,54,0.4496,0.1111
tfidf_chi2,XGBoost,SES_group,2,Low,7,55,0.5304,0.1636
tfidf_chi2,XGBoost,SES_group,2,Low,8,58,0.6098,0.1897
tfidf_chi2,XGBoost,SES_group,2,Low,9,45,0.7148,0.1778
tfidf_chi2,XGBoost,SES_group,2,High,0,25,0.0617,0.12
tfidf_chi2,XGBoost,SES_group,2,High,1,29,0.1155,0.1379
tfidf_chi2,XGBoost,SES_group,2,High,2,17,0.1751,0.1176
tfidf_chi2,XGBoost,SES_group,2,High,3,23,0.2281,0.0
tfidf_chi2,XGBoost,SES_group,2,High,4,30,0.3043,0.1
tfidf_chi2,XGBoost,SES_group,2,High,5,19,0.3894,0.1579
tfidf_chi2,XGBoost,SES_group,2,High,6,30,0.4572,0.1333
tfidf_chi2,XGBoost,SES_group,2,High,7,29,0.5315,0.2069
tfidf_chi2,XGBoost,SES_group,2,High,8,25,0.5982,0.2
