fold,Arm,Model,Feature,Kind,Importance_raw,Importance_share,Rank,Chi2_Score
1,Structured+TFIDF_full,Logistic,txt:service,tfidf,0.619084,0.001199,10,
1,Structured+TFIDF_full,Logistic,txt:family,tfidf,0.618352,0.001197,11,
1,Structured+TFIDF_full,Logistic,txt:help,tfidf,0.603468,0.001168,12,
1,Structured+TFIDF_full,Logistic,txt:personal,tfidf,0.572286,0.001108,13,
1,Structured+TFIDF_full,Logistic,txt:dream,tfidf,0.542783,0.001051,14,
1,Structured+TFIDF_full,Logistic,txt:department,tfidf,0.53507,0.001036,15,
1,Structured+TFIDF_full,Logistic,txt:card debt,tfidf,0.525891,0.001018,16,
1,Structured+TFIDF_full,Logistic,txt:vacation,tfidf,0.525693,0.001018,17,
1,Structured+TFIDF_full,Logistic,txt:debt help,tfidf,0.517946,0.001003,18,
1,Structured+TFIDF_full,Logistic,int_rate,structured,0.510748,0.000989,19,
1,Structured+TFIDF_full,Logistic,txt:daughter,tfidf,0.506331,0.00098,20,
1,Structured+TFIDF_full,Logistic,txt:county school,tfidf,0.503556,0.000975,21,
1,Structured+TFIDF_full,Logistic,txt:college,tfidf,0.503451,0.000975,22,
1,Structured+TFIDF_full,Logistic,txt:old,tfidf,0.500183,0.000968,23,
1,Structured+TFIDF_full,Logistic,txt:responsible,tfidf,0.497475,0.000963,24,
1,Structured+TFIDF_full,Logistic,txt:marriott,tfidf,0.491258,0.000951,25,
1,Structured+TFIDF_full,Logistic,txt:auto,tfidf,0.487137,0.000943,26,
1,Structured+TFIDF_full,Logistic,txt:bike,tfidf,0.483774,0.000937,27,
1,Structured+TFIDF_full,Logistic,txt:district,tfidf,0.483493,0.000936,28,
1,Structured+TFIDF_full,Logistic,txt:currently,tfidf,0.48279,0.000935,29,
1,Structured+TFIDF_full,Logistic,txt:date,tfidf,0.478753,0.000927,30,
1,Structured+TFIDF_full,Logistic,txt:city,tfidf,0.47628,0.000922,31,
1,Structured+TFIDF_full,Logistic,txt:pay credit,tfidf,0.475681,0.000921,32,
1,Structured+TFIDF_full,Logistic,txt:california,tfidf,0.473135,0.000916,33,
1,Structured+TFIDF_full,Logistic,txt:alot,tfidf,0.47084,0.000912,34,
1,Structured+TFIDF_full,Logistic,txt:shaw,tfidf,0.467671,0.000905,35,
1,Structured+TFIDF_full,Logistic,txt:gift,tfidf,0.467413,0.000905,36,
1,Structured+TFIDF_full,Logistic,txt:help save,tfidf,0.465276,0.000901,37,
1,Structured+TFIDF_full,Logistic,txt:god,tfidf,0.465046,0.0009,38,
1,Structured+TFIDF_full,Logistic,txt:rate,tfidf,0.464571,0.000899,39,
1,Structured+TFIDF_full,Logistic,txt:water,tfidf,0.464413,0.000899,40,
1,Structured+TFIDF_full,Logistic,txt:police,tfidf,0.459841,0.00089,41,
1,Structured+TFIDF_full,Logistic,txt:know,tfidf,0.457915,0.000887,42,
1,Structured+TFIDF_full,Logistic,txt:hotel,tfidf,0.45722,0.000885,43,
1,Structured+TFIDF_full,Logistic,txt:university,tfidf,0.455994,0.000883,44,
1,Structured+TFIDF_full,Logistic,txt:son,tfidf,0.453385,0.000878,45,
1,Structured+TFIDF_full,Logistic,txt:ups,tfidf,0.450394,0.000872,46,
1,Structured+TFIDF_full,Logistic,txt:ring,tfidf,0.448328,0.000868,47,
1,Structured+TFIDF_full,Logistic,txt:rate credit,tfidf,0.446751,0.000865,48,
1,Structured+TFIDF_full,Logistic,txt:local,tfidf,0.442897,0.000857,49,
1,Structured+TFIDF_full,Logistic,txt:car,tfidf,0.440385,0.000853,50,
1,Structured+TFIDF_full,XGBoost,sub_grade_ord,structured,85.714432,0.007657,1,
1,Structured+TFIDF_full,XGBoost,grade_ord,structured,82.111801,0.007335,2,
1,Structured+TFIDF_full,XGBoost,int_rate,structured,80.516563,0.007193,3,
1,Structured+TFIDF_full,XGBoost,term,structured,56.2542,0.005025,4,
1,Structured+TFIDF_full,XGBoost,txt:close,tfidf,46.672329,0.004169,5,
1,Structured+TFIDF_full,XGBoost,txt:let know,tfidf,45.453514,0.00406,6,
1,Structured+TFIDF_full,XGBoost,txt:hour,tfidf,44.220875,0.00395,7,
1,Structured+TFIDF_full,XGBoost,txt:recently,tfidf,44.186234,0.003947,8,
1,Structured+TFIDF_full,XGBoost,txt:revolving,tfidf,41.646221,0.00372,9,
1,Structured+TFIDF_full,XGBoost,txt:report,tfidf,40.528278,0.00362,10,
1,Structured+TFIDF_full,XGBoost,txt:intention,tfidf,39.286652,0.00351,11,
1,Structured+TFIDF_full,XGBoost,addr_state_IL,structured,38.716068,0.003459,12,
1,Structured+TFIDF_full,XGBoost,txt:asked,tfidf,38.357117,0.003426,13,
1,Structured+TFIDF_full,XGBoost,txt:vacation,tfidf,37.972607,0.003392,14,
1,Structured+TFIDF_full,XGBoost,txt:taking,tfidf,37.786808,0.003376,15,
1,Structured+TFIDF_full,XGBoost,txt:learned,tfidf,37.407608,0.003342,16,
1,Structured+TFIDF_full,XGBoost,txt:finally,tfidf,37.046135,0.003309,17,
1,Structured+TFIDF_full,XGBoost,txt:monthly budget,tfidf,36.854008,0.003292,18,
1,Structured+TFIDF_full,XGBoost,txt:house,tfidf,36.044849,0.00322,19,
1,Structured+TFIDF_full,XGBoost,txt:plus,tfidf,35.483028,0.00317,20,
1,Structured+TFIDF_full,XGBoost,txt:faster,tfidf,35.291313,0.003153,21,
1,Structured+TFIDF_full,XGBoost,txt:stay,tfidf,34.689484,0.003099,22,
1,Structured+TFIDF_full,XGBoost,txt:working,tfidf,34.582012,0.003089,23,
1,Structured+TFIDF_full,XGBoost,txt:credit card,tfidf,34.436298,0.003076,24,
1,Structured+TFIDF_full,XGBoost,txt:balance,tfidf,34.435738,0.003076,25,
1,Structured+TFIDF_full,XGBoost,txt:office,tfidf,34.406067,0.003074,26,
1,Structured+TFIDF_full,XGBoost,txt:doe,tfidf,34.358715,0.003069,27,
1,Structured+TFIDF_full,XGBoost,txt:year old,tfidf,34.027893,0.00304,28,
1,Structured+TFIDF_full,XGBoost,addr_state_MI,structured,33.745594,0.003015,29,
1,Structured+TFIDF_full,XGBoost,txt:united,tfidf,33.56765,0.002999,30,
1,Structured+TFIDF_full,XGBoost,txt:area,tfidf,33.49688,0.002992,31,
1,Structured+TFIDF_full,XGBoost,txt:july,tfidf,33.494656,0.002992,32,
1,Structured+TFIDF_full,XGBoost,txt:card balance,tfidf,33.480068,0.002991,33,
1,Structured+TFIDF_full,XGBoost,txt:little,tfidf,33.468185,0.00299,34,
1,Structured+TFIDF_full,XGBoost,txt:apr,tfidf,33.390953,0.002983,35,
1,Structured+TFIDF_full,XGBoost,txt:week,tfidf,33.37344,0.002981,36,
1,Structured+TFIDF_full,XGBoost,txt:buy,tfidf,33.201782,0.002966,37,
1,Structured+TFIDF_full,XGBoost,txt:wedding,tfidf,33.140923,0.002961,38,
1,Structured+TFIDF_full,XGBoost,txt:minimum payment,tfidf,33.113319,0.002958,39,
1,Structured+TFIDF_full,XGBoost,txt:student,tfidf,33.099567,0.002957,40,
1,Structured+TFIDF_full,XGBoost,txt:date,tfidf,33.076363,0.002955,41,
1,Structured+TFIDF_full,XGBoost,txt:corporation,tfidf,33.042206,0.002952,42,
1,Structured+TFIDF_full,XGBoost,txt:tax,tfidf,32.316357,0.002887,43,
1,Structured+TFIDF_full,XGBoost,txt:investment,tfidf,32.162987,0.002873,44,
1,Structured+TFIDF_full,XGBoost,txt:high credit,tfidf,31.988022,0.002858,45,
1,Structured+TFIDF_full,XGBoost,txt:chase,tfidf,31.802311,0.002841,46,
1,Structured+TFIDF_full,XGBoost,txt:son,tfidf,31.65147,0.002827,47,
1,Structured+TFIDF_full,XGBoost,txt:agent,tfidf,31.603867,0.002823,48,
1,Structured+TFIDF_full,XGBoost,annual_inc,structured,31.57181,0.00282,49,
1,Structured+TFIDF_full,XGBoost,purpose_major_purchase,structured,31.312782,0.002797,50,
1,Structured+TFIDF_full,RandomForest,int_rate,structured,0.075336,0.075336,1,
1,Structured+TFIDF_full,RandomForest,sub_grade_ord,structured,0.064116,0.064116,2,
1,Structured+TFIDF_full,RandomForest,grade_ord,structured,0.055208,0.055208,3,
1,Structured+TFIDF_full,RandomForest,fico_midpoint,structured,0.046439,0.046439,4,
1,Structured+TFIDF_full,RandomForest,term,structured,0.036243,0.036243,5,
1,Structured+TFIDF_full,RandomForest,revol_util,structured,0.028294,0.028294,6,
1,Structured+TFIDF_full,RandomForest,annual_inc,structured,0.02786,0.02786,7,
1,Structured+TFIDF_full,RandomForest,total_acc,structured,0.016913,0.016913,8,
1,Structured+TFIDF_full,RandomForest,inq_last_6mths,structured,0.014004,0.014004,9,
1,Structured+TFIDF_full,RandomForest,dti,structured,0.012532,0.012532,10,
1,Structured+TFIDF_full,RandomForest,credit_history_months,structured,0.011332,0.011332,11,
1,Structured+TFIDF_full,RandomForest,open_acc,structured,0.011129,0.011129,12,
1,Structured+TFIDF_full,RandomForest,revol_bal,structured,0.010604,0.010604,13,
1,Structured+TFIDF_full,RandomForest,txt:credit,tfidf,0.010207,0.010207,14,
1,Structured+TFIDF_full,RandomForest,loan_amnt,structured,0.009894,0.009894,15,
1,Structured+TFIDF_full,RandomForest,mths_since_last_record,structured,0.009414,0.009414,16,
1,Structured+TFIDF_full,RandomForest,txt:card,tfidf,0.0089,0.0089,17,
1,Structured+TFIDF_full,RandomForest,pub_rec,structured,0.008681,0.008681,18,
1,Structured+TFIDF_full,RandomForest,txt:credit card,tfidf,0.007677,0.007677,19,
1,Structured+TFIDF_full,RandomForest,pub_rec_bankruptcies,structured,0.006487,0.006487,20,
1,Structured+TFIDF_full,RandomForest,txt:help,tfidf,0.006474,0.006474,21,
1,Structured+TFIDF_full,RandomForest,txt:consolidation,tfidf,0.006457,0.006457,22,
1,Structured+TFIDF_full,RandomForest,emp_length,structured,0.006451,0.006451,23,
1,Structured+TFIDF_full,RandomForest,txt:pay,tfidf,0.00553,0.00553,24,
1,Structured+TFIDF_full,RandomForest,txt:year,tfidf,0.005456,0.005456,25,
1,Structured+TFIDF_full,RandomForest,txt:paying,tfidf,0.005421,0.005421,26,
1,Structured+TFIDF_full,RandomForest,mths_since_last_delinq,structured,0.005371,0.005371,27,
1,Structured+TFIDF_full,RandomForest,txt:rate,tfidf,0.005183,0.005183,28,
1,Structured+TFIDF_full,RandomForest,purpose_credit_card,structured,0.005183,0.005183,29,
1,Structured+TFIDF_full,RandomForest,txt:balance,tfidf,0.005082,0.005082,30,
1,Structured+TFIDF_full,RandomForest,txt:debt,tfidf,0.004875,0.004875,31,
1,Structured+TFIDF_full,RandomForest,txt:payment,tfidf,0.00484,0.00484,32,
1,Structured+TFIDF_full,RandomForest,txt:consolidate,tfidf,0.004532,0.004532,33,
1,Structured+TFIDF_full,RandomForest,txt:card debt,tfidf,0.004354,0.004354,34,
1,Structured+TFIDF_full,RandomForest,txt:job,tfidf,0.004329,0.004329,35,
1,Structured+TFIDF_full,RandomForest,txt:home,tfidf,0.004088,0.004088,36,
1,Structured+TFIDF_full,RandomForest,txt:chase,tfidf,0.003711,0.003711,37,
1,Structured+TFIDF_full,RandomForest,txt:student,tfidf,0.003647,0.003647,38,
1,Structured+TFIDF_full,RandomForest,txt:month,tfidf,0.003576,0.003576,39,
1,Structured+TFIDF_full,RandomForest,txt:money,tfidf,0.00349,0.00349,40,
1,Structured+TFIDF_full,RandomForest,txt:stable,tfidf,0.003404,0.003404,41,
1,Structured+TFIDF_full,RandomForest,txt:credit score,tfidf,0.003385,0.003385,42,
1,Structured+TFIDF_full,RandomForest,txt:minimum,tfidf,0.003282,0.003282,43,
1,Structured+TFIDF_full,RandomForest,txt:car,tfidf,0.00323,0.00323,44,
1,Structured+TFIDF_full,RandomForest,txt:score,tfidf,0.003212,0.003212,45,
1,Structured+TFIDF_full,RandomForest,txt:currently,tfidf,0.00313,0.00313,46,
1,Structured+TFIDF_full,RandomForest,txt:personal,tfidf,0.003084,0.003084,47,
1,Structured+TFIDF_full,RandomForest,txt:new,tfidf,0.003035,0.003035,48,
1,Structured+TFIDF_full,RandomForest,txt:rate credit,tfidf,0.002932,0.002932,49,
1,Structured+TFIDF_full,RandomForest,txt:know,tfidf,0.002881,0.002881,50,
1,Structured+TFIDF_chi2,Logistic,acc_now_delinq,structured,0.0,0.0,626,
1,Structured+TFIDF_chi2,Logistic,acc_open_past_24mths,structured,0.0,0.0,625,
1,Structured+TFIDF_chi2,Logistic,annual_inc,structured,0.29908,0.002501,123,
1,Structured+TFIDF_chi2,Logistic,avg_cur_bal,structured,0.0,0.0,583,
1,Structured+TFIDF_chi2,Logistic,bc_open_to_buy,structured,0.0,0.0,584,
1,Structured+TFIDF_chi2,Logistic,bc_util,structured,0.0,0.0,582,
1,Structured+TFIDF_chi2,Logistic,chargeoff_within_12_mths,structured,0.0,0.0,590,
1,Structured+TFIDF_chi2,Logistic,collections_12_mths_ex_med,structured,0.0,0.0,587,
1,Structured+TFIDF_chi2,Logistic,delinq_2yrs,structured,0.025967,0.000217,554,
1,Structured+TFIDF_chi2,Logistic,delinq_amnt,structured,0.0,0.0,579,
1,Structured+TFIDF_chi2,Logistic,dti,structured,0.012859,0.000108,568,
1,Structured+TFIDF_chi2,Logistic,emp_length,structured,0.011233,9.4e-05,570,
1,Structured+TFIDF_chi2,Logistic,inq_last_6mths,structured,0.20928,0.00175,241,
1,Structured+TFIDF_chi2,Logistic,int_rate,structured,0.511707,0.004278,16,
1,Structured+TFIDF_chi2,Logistic,loan_amnt,structured,0.063044,0.000527,512,
1,Structured+TFIDF_chi2,Logistic,mo_sin_old_il_acct,structured,0.0,0.0,581,
1,Structured+TFIDF_chi2,Logistic,mo_sin_old_rev_tl_op,structured,0.0,0.0,580,
1,Structured+TFIDF_chi2,Logistic,mo_sin_rcnt_rev_tl_op,structured,0.0,0.0,592,
1,Structured+TFIDF_chi2,Logistic,mo_sin_rcnt_tl,structured,0.0,0.0,624,
1,Structured+TFIDF_chi2,Logistic,mort_acc,structured,0.0,0.0,604,
1,Structured+TFIDF_chi2,Logistic,mths_since_last_delinq,structured,0.074391,0.000622,489,
1,Structured+TFIDF_chi2,Logistic,mths_since_last_major_derog,structured,0.0,0.0,606,
1,Structured+TFIDF_chi2,Logistic,mths_since_last_record,structured,0.37767,0.003158,66,
1,Structured+TFIDF_chi2,Logistic,mths_since_recent_bc,structured,0.0,0.0,605,
1,Structured+TFIDF_chi2,Logistic,mths_since_recent_bc_dlq,structured,0.0,0.0,607,
1,Structured+TFIDF_chi2,Logistic,mths_since_recent_inq,structured,0.0,0.0,609,
1,Structured+TFIDF_chi2,Logistic,mths_since_recent_revol_delinq,structured,0.0,0.0,610,
1,Structured+TFIDF_chi2,Logistic,num_accts_ever_120_pd,structured,0.0,0.0,608,
1,Structured+TFIDF_chi2,Logistic,num_actv_bc_tl,structured,0.0,0.0,595,
1,Structured+TFIDF_chi2,Logistic,num_actv_rev_tl,structured,0.0,0.0,596,
1,Structured+TFIDF_chi2,Logistic,num_bc_sats,structured,0.0,0.0,597,
1,Structured+TFIDF_chi2,Logistic,num_bc_tl,structured,0.0,0.0,588,
1,Structured+TFIDF_chi2,Logistic,num_il_tl,structured,0.0,0.0,585,
1,Structured+TFIDF_chi2,Logistic,num_op_rev_tl,structured,0.0,0.0,586,
1,Structured+TFIDF_chi2,Logistic,num_rev_accts,structured,0.0,0.0,623,
1,Structured+TFIDF_chi2,Logistic,num_tl_120dpd_2m,structured,0.0,0.0,621,
1,Structured+TFIDF_chi2,Logistic,num_tl_30dpd,structured,0.0,0.0,622,
1,Structured+TFIDF_chi2,Logistic,num_tl_90g_dpd_24m,structured,0.0,0.0,619,
1,Structured+TFIDF_chi2,Logistic,num_tl_op_past_12m,structured,0.0,0.0,620,
1,Structured+TFIDF_chi2,Logistic,open_acc,structured,0.013131,0.00011,566,
1,Structured+TFIDF_chi2,Logistic,pct_tl_nvr_dlq,structured,0.0,0.0,589,
1,Structured+TFIDF_chi2,Logistic,percent_bc_gt_75,structured,0.0,0.0,591,
1,Structured+TFIDF_chi2,Logistic,pub_rec,structured,0.245075,0.002049,183,
1,Structured+TFIDF_chi2,Logistic,pub_rec_bankruptcies,structured,0.015437,0.000129,564,
1,Structured+TFIDF_chi2,Logistic,revol_bal,structured,0.122973,0.001028,398,
1,Structured+TFIDF_chi2,Logistic,revol_util,structured,0.12558,0.00105,395,
1,Structured+TFIDF_chi2,Logistic,tax_liens,structured,0.0,0.0,617,
1,Structured+TFIDF_chi2,Logistic,term,structured,0.248541,0.002078,173,
1,Structured+TFIDF_chi2,Logistic,tot_coll_amt,structured,0.0,0.0,616,
1,Structured+TFIDF_chi2,Logistic,tot_cur_bal,structured,0.0,0.0,618,
1,Structured+TFIDF_chi2,Logistic,total_acc,structured,0.021464,0.000179,558,
1,Structured+TFIDF_chi2,Logistic,total_bal_ex_mort,structured,0.0,0.0,611,
1,Structured+TFIDF_chi2,Logistic,total_bc_limit,structured,0.0,0.0,612,
1,Structured+TFIDF_chi2,Logistic,total_il_high_credit_limit,structured,0.0,0.0,613,
1,Structured+TFIDF_chi2,Logistic,total_rev_hi_lim,structured,0.0,0.0,614,
1,Structured+TFIDF_chi2,Logistic,fico_midpoint,structured,0.144103,0.001205,361,
1,Structured+TFIDF_chi2,Logistic,credit_history_months,structured,0.140212,0.001172,368,
1,Structured+TFIDF_chi2,Logistic,initial_list_status_w,structured,0.0,0.0,615,
1,Structured+TFIDF_chi2,Logistic,addr_state_AL,structured,0.077651,0.000649,483,
1,Structured+TFIDF_chi2,Logistic,addr_state_AR,structured,0.080335,0.000672,479,
1,Structured+TFIDF_chi2,Logistic,addr_state_AZ,structured,0.061805,0.000517,513,
1,Structured+TFIDF_chi2,Logistic,addr_state_CA,structured,0.000937,8e-06,577,
1,Structured+TFIDF_chi2,Logistic,addr_state_CO,structured,0.029749,0.000249,552,
1,Structured+TFIDF_chi2,Logistic,addr_state_CT,structured,0.071379,0.000597,494,
1,Structured+TFIDF_chi2,Logistic,addr_state_DC,structured,0.315676,0.002639,109,
1,Structured+TFIDF_chi2,Logistic,addr_state_DE,structured,0.016241,0.000136,563,
1,Structured+TFIDF_chi2,Logistic,addr_state_FL,structured,0.023905,0.0002,557,
1,Structured+TFIDF_chi2,Logistic,addr_state_GA,structured,0.017564,0.000147,560,
1,Structured+TFIDF_chi2,Logistic,addr_state_HI,structured,0.024422,0.000204,556,
1,Structured+TFIDF_chi2,Logistic,addr_state_IA,structured,0.036632,0.000306,545,
1,Structured+TFIDF_chi2,Logistic,addr_state_ID,structured,0.0,0.0,600,
1,Structured+TFIDF_chi2,Logistic,addr_state_IL,structured,0.077422,0.000647,485,
1,Structured+TFIDF_chi2,Logistic,addr_state_IN,structured,0.0,0.0,598,
1,Structured+TFIDF_chi2,Logistic,addr_state_KS,structured,0.0,0.0,599,
1,Structured+TFIDF_chi2,Logistic,addr_state_KY,structured,0.066805,0.000559,507,
1,Structured+TFIDF_chi2,Logistic,addr_state_LA,structured,0.039015,0.000326,543,
1,Structured+TFIDF_chi2,Logistic,addr_state_MA,structured,0.098815,0.000826,441,
1,Structured+TFIDF_chi2,Logistic,addr_state_MD,structured,0.060739,0.000508,515,
1,Structured+TFIDF_chi2,Logistic,addr_state_MI,structured,0.078944,0.00066,480,
1,Structured+TFIDF_chi2,Logistic,addr_state_MN,structured,0.01481,0.000124,565,
1,Structured+TFIDF_chi2,Logistic,addr_state_MO,structured,0.033987,0.000284,548,
1,Structured+TFIDF_chi2,Logistic,addr_state_MS,structured,0.0,0.0,602,
1,Structured+TFIDF_chi2,Logistic,addr_state_MT,structured,0.164627,0.001376,324,
1,Structured+TFIDF_chi2,Logistic,addr_state_NC,structured,0.0,0.0,601,
1,Structured+TFIDF_chi2,Logistic,addr_state_NE,structured,0.0,0.0,603,
1,Structured+TFIDF_chi2,Logistic,addr_state_NH,structured,0.043373,0.000363,538,
1,Structured+TFIDF_chi2,Logistic,addr_state_NJ,structured,0.016377,0.000137,562,
1,Structured+TFIDF_chi2,Logistic,addr_state_NM,structured,0.041741,0.000349,539,
1,Structured+TFIDF_chi2,Logistic,addr_state_NV,structured,0.044173,0.000369,536,
1,Structured+TFIDF_chi2,Logistic,addr_state_NY,structured,0.035953,0.000301,547,
1,Structured+TFIDF_chi2,Logistic,addr_state_OH,structured,0.039636,0.000331,542,
1,Structured+TFIDF_chi2,Logistic,addr_state_OK,structured,0.088935,0.000744,464,
1,Structured+TFIDF_chi2,Logistic,addr_state_OR,structured,0.018848,0.000158,559,
1,Structured+TFIDF_chi2,Logistic,addr_state_PA,structured,0.102993,0.000861,433,
1,Structured+TFIDF_chi2,Logistic,addr_state_RI,structured,0.083076,0.000695,475,
1,Structured+TFIDF_chi2,Logistic,addr_state_SC,structured,0.000447,4e-06,578,
1,Structured+TFIDF_chi2,Logistic,addr_state_SD,structured,0.007345,6.1e-05,574,
1,Structured+TFIDF_chi2,Logistic,addr_state_TN,structured,0.0,0.0,593,
1,Structured+TFIDF_chi2,Logistic,addr_state_TX,structured,0.105864,0.000885,429,
1,Structured+TFIDF_chi2,Logistic,addr_state_UT,structured,0.085165,0.000712,469,
1,Structured+TFIDF_chi2,Logistic,addr_state_VA,structured,0.054444,0.000455,530,
1,Structured+TFIDF_chi2,Logistic,addr_state_VT,structured,0.005329,4.5e-05,576,
1,Structured+TFIDF_chi2,Logistic,addr_state_WA,structured,0.031664,0.000265,550,
1,Structured+TFIDF_chi2,Logistic,addr_state_WI,structured,0.067527,0.000565,506,
1,Structured+TFIDF_chi2,Logistic,addr_state_WV,structured,0.069155,0.000578,499,
